videoid,contentUrl,duration,page_dir,name,duration_seconds,cleaned_name,cluster,merged_dir
24710489,https://ak.picdn.net/shutterstock/videos/24710489/preview/stock-footage-clouds-rolling-over-volcanic-valley-haleakala-national-park-hawaii.mp4,PT00H00M25S,037201_037250,"Clouds rolling over volcanic valley, haleakala national park hawaii",25.0,cloud rolling volcanic valley haleakala national park hawaii,4,037201_037250
1044372466,https://ak.picdn.net/shutterstock/videos/1044372466/preview/stock-footage-neon-text-word-letter-on-the-black-color-brick-wall-for-promotion-sale-and-for-clearance-sale-and.mp4,PT00H00M15S,037201_037250,Neon text word letter on the black color brick wall for promotion sale and for clearance sale and for promote sale season.,15.0,neon text word letter black color brick wall promotion sale clearance sale promote sale season,4,037201_037250
1026601067,https://ak.picdn.net/shutterstock/videos/1026601067/preview/stock-footage-kuala-lumpur-malaysia-september-evening-time-kuala-lumpur-cityscape-downtown-aerial.mp4,PT00H00M25S,037201_037250,"Kuala lumpur, malaysia - september 25 2018: evening time kuala lumpur cityscape downtown aerial panorama 4k circa september 25 2018 kuala lumpur, malaysia.",25.0,kuala lumpur malaysia september evening time kuala lumpur cityscape downtown aerial panorama k circa september kuala lumpur malaysia,4,037201_037250
1057099127,https://ak.picdn.net/shutterstock/videos/1057099127/preview/stock-footage-boy-on-the-lawn-running-away-from-mom.mp4,PT00H00M18S,037201_037250,Boy on the lawn running away from mom,18.0,boy lawn running away mom,4,037201_037250
15842182,https://ak.picdn.net/shutterstock/videos/15842182/preview/stock-footage-inscription-sex-on-sand-on-the-beach.mp4,PT00H00M30S,037201_037250,Inscription sex on sand on the beach.,30.0,inscription sex sand beach,4,037201_037250
8996803,https://ak.picdn.net/shutterstock/videos/8996803/preview/stock-footage--k-time-lapse-footage-with-tilt-up-motion-of-seascape-at-sunset-in-san-pedro-california.mp4,PT00H00M21S,037201_037250,"4k time lapse footage with tilt up motion of seascape at sunset in san pedro, california",21.0,k time lapse footage tilt motion seascape sunset san pedro california,4,037201_037250
1059146582,https://ak.picdn.net/shutterstock/videos/1059146582/preview/stock-footage-attractive-woman-office-worker-using-laptop-typing-keyboard-surf-internet-chatting-remote.mp4,PT00H00M30S,037201_037250,"Attractive woman office worker using laptop, typing keyboard, surf internet, chatting. remote distance online working. vertical video for social media.",30.0,attractive woman office worker using laptop typing keyboard surf internet chatting remote distance online working vertical video social medium,4,037201_037250
3754946,https://ak.picdn.net/shutterstock/videos/3754946/preview/stock-footage-time-lapse-shot-of-busy-highway-at-the-beginning-of-rush-hour.mp4,PT00H00M12S,037201_037250,Time lapse shot of busy highway at the beginning of rush hour,12.0,time lapse shot busy highway beginning rush hour,4,037201_037250
1055566229,https://ak.picdn.net/shutterstock/videos/1055566229/preview/stock-footage-rainbow-color-changing-abstract-fractal-background-with-intricate-interconnected-psychedelic-space.mp4,PT00H00M40S,037201_037250,"Rainbow color changing abstract fractal background with intricate interconnected psychedelic space flowers with a major large flower in the middle, all in vivid glowing colors",40.0,rainbow color changing abstract fractal background intricate interconnected psychedelic space flower major large flower middle vivid glowing color,4,037201_037250
9646820,https://ak.picdn.net/shutterstock/videos/9646820/preview/stock-footage-chiang-mai-thailand-april-many-tourists-were-join-songkran-and-happy-with-playing.mp4,PT00H00M13S,037201_037250,"Chiang mai, thailand - april 13, 2015: many tourists were join songkran and happy with playing water on april 13, 2015 in chiang mai, thailand",13.0,chiang mai thailand april many tourist join songkran happy playing water april chiang mai thailand,4,037201_037250
19187281,https://ak.picdn.net/shutterstock/videos/19187281/preview/stock-footage-sydney-october-magnificence-of-opera-house-sydney-attracts-million-tourists-annually.mp4,PT00H00M28S,037201_037250,Sydney â?? october 2015: magnificence of opera house. sydney attracts 10 million tourists annually.,28.0,sydney october magnificence opera house sydney attracts million tourist annually,4,037201_037250
1030237157,https://ak.picdn.net/shutterstock/videos/1030237157/preview/stock-footage-mystical-underwater-portrait-of-a-beautiful-young-woman-in-a-red-dress.mp4,PT00H00M07S,037201_037250,Mystical underwater portrait of a beautiful young woman in a red dress.,7.0,mystical underwater portrait beautiful young woman red dress,4,037201_037250
15970384,https://ak.picdn.net/shutterstock/videos/15970384/preview/stock-footage-united-states-s-close-up-view-of-president-kennedy-speaking-about-disability.mp4,PT00H00M28S,037201_037250,United states 1960s: close up view of president kennedy speaking about disability,28.0,united state close view president kennedy speaking disability,4,037201_037250
27529003,https://ak.picdn.net/shutterstock/videos/27529003/preview/stock-footage-rain-drops-on-the-window-of-a-moving-train.mp4,PT00H00M09S,037201_037250,"Rain drops on the window of a moving train
",9.0,rain drop window moving train,4,037201_037250
1032507143,https://ak.picdn.net/shutterstock/videos/1032507143/preview/stock-footage-winter-forest-landscape-rocky-mountain-national-park.mp4,PT00H00M11S,037201_037250,"Winter forest landscape, rocky mountain national park",11.0,winter forest landscape rocky mountain national park,4,037201_037250
1025458472,https://ak.picdn.net/shutterstock/videos/1025458472/preview/stock-footage-making-pasta-in-a-restaurant.mp4,PT00H00M32S,037201_037250,Making pasta in a restaurant.,32.0,making pasta restaurant,4,037201_037250
10466504,https://ak.picdn.net/shutterstock/videos/10466504/preview/stock-footage-aerial-rear-vertical-view-of-a-sup-paddler-on-a-clear-blue-water.mp4,PT00H00M24S,037201_037250,"Aerial - rear, vertical view of a sup paddler on a clear blue water",24.0,aerial rear vertical view sup paddler clear blue water,4,037201_037250
11880041,https://ak.picdn.net/shutterstock/videos/11880041/preview/stock-footage-kherson-ukraine-feb-free-open-catwalk-model-show-in-a-public-place.mp4,PT00H00M06S,037201_037250,"Kherson, ukraine - feb 28, 2015: free open catwalk model show in a public place",6.0,kherson ukraine feb free open catwalk model show public place,4,037201_037250
1052416123,https://ak.picdn.net/shutterstock/videos/1052416123/preview/stock-footage-displeased-young-pretty-woman-in-domestic-bath-towel-with-crossed-arms-full-body-pre-keyed-on.mp4,PT00H00M24S,037201_037250,Displeased young pretty woman in domestic bath towel with crossed arms. full body pre keyed on green screen chroma key background,24.0,displeased young pretty woman domestic bath towel crossed arm full body pre keyed green screen chroma key background,4,037201_037250
8618854,https://ak.picdn.net/shutterstock/videos/8618854/preview/stock-footage-flying-under-an-overpass-aerial-flight.mp4,PT00H00M12S,037201_037250,"Flying under an overpass - aerial flight
",12.0,flying overpass aerial flight,4,037201_037250
1047641149,https://ak.picdn.net/shutterstock/videos/1047641149/preview/stock-footage-a-white-swan-swimming-in-a-uk-river.mp4,PT00H00M16S,037201_037250,A white swan swimming in a uk river ,16.0,white swan swimming uk river,4,037201_037250
8190352,https://ak.picdn.net/shutterstock/videos/8190352/preview/stock-footage-two-men-working-on-motorcycle.mp4,PT00H00M27S,037201_037250,Two men working on motorcycle,27.0,two men working motorcycle,4,037201_037250
22901575,https://ak.picdn.net/shutterstock/videos/22901575/preview/stock-footage-adult-woman-chooses-a-laptop-bag-in-a-store.mp4,PT00H00M10S,037201_037250,Adult woman chooses a laptop bag in a store.,10.0,adult woman chooses laptop bag store,4,037201_037250
11716490,https://ak.picdn.net/shutterstock/videos/11716490/preview/stock-footage--france-a-guy-stopped-in-the-middle-of-a-dirt-trail-in-the-woods.mp4,PT00H00M07S,037201_037250,"2015, france, a guy stopped in the middle of a dirt trail in the woods",7.0,france guy stopped middle dirt trail wood,4,037201_037250
1024380347,https://ak.picdn.net/shutterstock/videos/1024380347/preview/stock-footage-nature-bokeh-light-background.mp4,PT00H00M21S,037201_037250,Nature bokeh light background,21.0,nature bokeh light background,4,037201_037250
12360632,https://ak.picdn.net/shutterstock/videos/12360632/preview/stock-footage-ancient-ruins-of-kamiros-rhodes-greece-time-lapse.mp4,PT00H00M28S,037201_037250,"Ancient ruins of kamiros, rhodes - greece  (time lapse)",28.0,ancient ruin kamiros rhodes greece time lapse,4,037201_037250
1013282780,https://ak.picdn.net/shutterstock/videos/1013282780/preview/stock-footage-abstract-background-with-animation-rotation-of-sphere-from-steel-metallic-chains-or-barbed-wire.mp4,PT00H00M20S,037201_037250,Abstract background with animation rotation of sphere from steel metallic chains or barbed wire. animation of seamless loop.,20.0,abstract background animation rotation sphere steel metallic chain barbed wire animation seamless loop,4,037201_037250
27947890,https://ak.picdn.net/shutterstock/videos/27947890/preview/stock-footage-jungle-river-with-trees-close-up.mp4,PT00H00M18S,037201_037250,Jungle river with trees close up ,18.0,jungle river tree close,4,037201_037250
1016790955,https://ak.picdn.net/shutterstock/videos/1016790955/preview/stock-footage-caucasian-female-surfer-with-surfboard-walking-in-the-beach-on-a-sunny-day-k.mp4,PT00H00M08S,037201_037250,Caucasian female surfer with surfboard walking in the beach on a sunny day 4k,8.0,caucasian female surfer surfboard walking beach sunny day k,4,037201_037250
1060251962,https://ak.picdn.net/shutterstock/videos/1060251962/preview/stock-footage-a-traveling-tourist-walking-barefooted-at-a-beach-full-of-plants-and-palm-trees-as-boats-sail-on.mp4,PT00H00M25S,037201_037250,"A traveling tourist walking barefooted at a beach full of plants and palm trees as boats sail on the turquoise sea nearby a small pier during a sunny day, slowly tracking forward.",25.0,traveling tourist walking barefooted beach full plant palm tree boat sail turquoise sea nearby small pier sunny day slowly tracking forward,4,037201_037250
1053543158,https://ak.picdn.net/shutterstock/videos/1053543158/preview/stock-footage-truffle-candies-in-a-gift-box.mp4,PT00H00M07S,037201_037250,Truffle candies in a gift box,7.0,truffle candy gift box,4,037201_037250
25704338,https://ak.picdn.net/shutterstock/videos/25704338/preview/stock-footage-footage-of-a-forest-brook-the-clear-water-gently-flows-through-fresh-green-moss-covered-forest.mp4,PT00H00M35S,037201_037250,"Footage of a forest brook, the clear water gently flows through fresh green moss covered forest ground",35.0,footage forest brook clear water gently flow fresh green moss covered forest ground,4,037201_037250
23559820,https://ak.picdn.net/shutterstock/videos/23559820/preview/stock-footage-street-in-akko-or-acre-israel.mp4,PT00H00M15S,037201_037250,"Street in akko or acre, israel",15.0,street akko acre israel,4,037201_037250
20298592,https://ak.picdn.net/shutterstock/videos/20298592/preview/stock-footage-time-lapse-movement-cars-with-motion-blur-images.mp4,PT00H00M07S,037201_037250,Time lapse movement cars with motion blur images,7.0,time lapse movement car motion blur image,4,037201_037250
23693569,https://ak.picdn.net/shutterstock/videos/23693569/preview/stock-footage-ayutthaya-thailand-circa-may-ancient-temple-of-ayutthaya-wat-phra-ram-thailand-temple.mp4,PT00H00M10S,037201_037250,"Ayutthaya,thailand - circa, may 2016: ancient temple of ayutthaya, wat phra ram, thailand. temple pagoda of wat phra ram,one of the most beautiful history site in ayutthaya, thailand",10.0,ayutthayathailand circa may ancient temple ayutthaya wat phra ram thailand temple pagoda wat phra ramone beautiful history site ayutthaya thailand,4,037201_037250
8789107,https://ak.picdn.net/shutterstock/videos/8789107/preview/stock-footage-big-waterfall-in-the-forest.mp4,PT00H00M28S,037201_037250,Big waterfall in the forest,28.0,big waterfall forest,4,037201_037250
5745005,https://ak.picdn.net/shutterstock/videos/5745005/preview/stock-footage-dallas-texas-industrial-windmills-sitting-on-a-hill-and-blowing-in-the-dallas-texas-wind-also.mp4,PT00H00M22S,037201_037250,"Dallas texas industrial. windmills sitting on a hill and blowing in the dallas, texas wind. also includes an industrial site as a backdrop.",22.0,dallas texas industrial windmill sitting hill blowing dallas texas wind also includes industrial site backdrop,4,037201_037250
1008616546,https://ak.picdn.net/shutterstock/videos/1008616546/preview/stock-footage-cocle-panama-january-fresh-fruits-and-vegetables-at-open-market-in-panama.mp4,PT00H00M13S,037201_037250,"Cocle, panama - january 17,2018: fresh fruits and vegetables at open market in panama",13.0,cocle panama january fresh fruit vegetable open market panama,4,037201_037250
1031234177,https://ak.picdn.net/shutterstock/videos/1031234177/preview/stock-footage-a-beautiful-poisonous-red-lionfish-pterois-volitans-swims-in-the-sea-or-aquarium-blue-background.mp4,PT00H00M11S,037201_037250,A beautiful poisonous red lionfish (pterois volitans) swims in the sea or aquarium. blue background.,11.0,beautiful poisonous red lionfish pterois volitans swim sea aquarium blue background,4,037201_037250
